,Date,BO_conf,BN_conf,MM_conf,CF_conf,CD_conf,CI_conf,DO_conf,GM_conf,IR_conf,LA_conf,MD_conf,NL_conf,NE_conf,PH_conf,RU_conf,KR,TW_conf,TZ_conf,US_conf,AE_conf,GB_conf,VN_conf,AF_conf,AL_conf,DZ_conf,AD_conf,AO_conf,AR_conf,AM_conf,AU_conf,AT_conf,AZ_conf,BH_conf,BD_conf,BY_conf,BE_conf,BZ_conf,BJ_conf,BT_conf,BA_conf,BW_conf,BR_conf,BG_conf,BF_conf,CV_conf,KH_conf,CM_conf,CA_conf,TD_conf,CL_conf,CN_conf,CO_conf,CR_conf,HR_conf,CY_conf,CZ_conf,DK_conf,EC_conf,EG_conf,SV_conf,GQ_conf,EE_conf,ET_conf,FJ_conf,FI_conf,FR_conf,GA_conf,GE_conf,DE_conf,GH_conf,GR_conf,GT_conf,GN_conf,HT_conf,HN_conf,HU_conf,IS_conf,IN_conf,ID_conf,IQ_conf,IE_conf,IL_conf,IT_conf,JM_conf,JP_conf,JO_conf,KZ_conf,KE_conf,KW_conf,KG_conf,LV_conf,LB_conf,LR_conf,LY_conf,LI_conf,LT_conf,LU_conf,MG_conf,MW_conf,MY_conf,MV_conf,ML_conf,MT_conf,MR_conf,MU_conf,MX_conf,MC_conf,MN_conf,ME_conf,MA_conf,MZ_conf,NP_conf,NZ_conf,NI_conf,NG_conf,MK_conf,NO_conf,OM_conf,PK_conf,PA_conf,PG_conf,PY_conf,PE_conf,PL_conf,PT_conf,QA_conf,RO_conf,RW_conf,SA_conf,RS_conf,SC_conf,SL_conf,SG_conf,SK_conf,SI_conf,ZA_conf,ES_conf,LK_conf,SR_conf,SE_conf,CH_conf,TH_conf,TL_conf,TG_conf,TT_conf,TN_conf,TR_conf,UG_conf,UA_conf,UY_conf,UZ_conf,YE_conf,ZM_conf,ZW_conf,AD_roam,AE_roam,AF_roam,AL_roam,AM_roam,AO_roam,AR_roam,AT_roam,AU_roam,AZ_roam,BA_roam,BD_roam,BE_roam,BF_roam,BG_roam,BH_roam,BJ_roam,BN_roam,BO_roam,BR_roam,BT_roam,BW_roam,BY_roam,BZ_roam,CA_roam,CD_roam,CF_roam,CH_roam,CI_roam,CL_roam,CM_roam,CN_roam,CO_roam,CR_roam,CV_roam,CY_roam,CZ_roam,DE_roam,DK_roam,DO_roam,DZ_roam,EC_roam,EE_roam,EG_roam,ES_roam,ET_roam,FI_roam,FJ_roam,FR_roam,GA_roam,GB_roam,GE_roam,GH_roam,GM_roam,GN_roam,GQ_roam,GR_roam,GT_roam,HN_roam,HR_roam,HT_roam,HU_roam,ID_roam,IE_roam,IL_roam,IN_roam,IQ_roam,IR_roam,IS_roam,IT_roam,JM_roam,JO_roam,JP_roam,KE_roam,KG_roam,KH_roam,KW_roam,KZ_roam,LA_roam,LB_roam,LI_roam,LK_roam,LR_roam,LT_roam,LU_roam,LV_roam,LY_roam,MA_roam,MC_roam,MD_roam,ME_roam,MG_roam,MK_roam,ML_roam,MM_roam,MN_roam,MR_roam,MT_roam,MU_roam,MV_roam,MW_roam,MX_roam,MY_roam,MZ_roam,NE_roam,NG_roam,NI_roam,NL_roam,NO_roam,NP_roam,NZ_roam,OM_roam,PA_roam,PE_roam,PG_roam,PH_roam,PK_roam,PL_roam,PT_roam,PY_roam,QA_roam,RO_roam,RS_roam,RU_roam,RW_roam,SA_roam,SC_roam,SE_roam,SG_roam,SI_roam,SK_roam,SL_roam,SR_roam,SV_roam,TD_roam,TG_roam,TH_roam,TL_roam,TN_roam,TR_roam,TT_roam,TW_roam,TZ_roam,UA_roam,UG_roam,US_roam,UY_roam,UZ_roam,VN_roam,YE_roam,ZA_roam,ZM_roam,ZW_roam,target
67,2020-03-29,7,6,2,0,0,64,140,1,2901,0,32,1111,8,343,270,105,15,0,19444,102,2468,14,10,15,57,26,2,55,17,344,517,27,23,0,0,1702,0,0,1,65,0,352,15,15,1,4,48,704,0,230,123,94,19,56,35,186,198,101,33,5,0,34,5,0,73,2603,0,1,4400,11,95,0,8,7,15,65,57,37,130,41,200,628,5217,2,173,13,56,4,20,26,42,26,0,5,0,66,119,13,0,150,1,0,2,0,5,145,4,0,1,77,0,0,63,0,22,18,269,15,102,115,0,3,181,224,792,44,363,10,96,82,0,0,42,22,46,93,6875,4,0,253,753,143,0,0,4,34,1815,3,119,30,40,0,1,0,0,0,0,0,0,0,0,18,15,0,0,0,6,0,0,0,3,3,0,3,0,0,0,0,64,0,0,0,0,0,0,162,0,0,0,0,3,51,3,0,0,0,3,3,12,7,3,0,28,0,68,0,6,0,0,0,0,0,0,3,0,33,29,6,3,6,0,0,0,7,0,0,179,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,3,0,0,0,0,12,0,0,0,0,9,3,0,3,6,0,0,0,45,0,0,0,0,7,0,0,33,0,0,0,9,6,3,30,0,0,0,0,9,59,0,0,3,0,14,0,0,0,169,6,0,58,0,0,0,0,49.0
68,2020-03-30,16,1,4,0,16,3,42,0,3186,0,35,887,9,128,302,78,8,5,20922,41,2673,15,50,11,73,36,0,75,58,377,830,64,16,1,58,1063,1,0,0,45,3,323,13,24,0,4,0,1118,2,310,76,96,16,77,16,184,191,38,47,6,0,36,2,0,112,4462,0,12,4790,0,56,2,6,0,29,39,66,227,129,83,295,448,4050,4,0,9,18,8,11,10,29,8,0,0,6,31,38,4,0,156,0,7,5,0,21,101,3,0,6,77,0,0,75,0,20,26,161,12,120,88,0,5,98,193,446,59,294,0,154,44,0,0,35,22,26,46,7846,5,0,328,1093,136,0,5,4,0,1610,0,73,6,5,0,6,0,0,6,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,44,0,0,0,0,3,0,120,0,0,0,0,0,51,3,0,0,0,6,0,6,0,3,0,3,0,55,0,0,0,0,0,0,0,0,0,0,3,89,0,0,0,0,3,0,3,0,0,162,0,24,27,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,94,0,0,0,0,18,3,0,0,3,0,0,0,26,0,0,3,0,12,0,0,29,0,0,0,13,84,0,0,0,0,0,0,0,52,18,0,0,0,18,0,0,0,191,4,37,92,0,0,0,0,64.0
69,2020-03-31,10,2,1,0,17,11,208,0,3110,1,55,850,0,538,501,125,16,0,26341,53,3028,9,4,20,132,6,0,234,50,198,562,25,52,2,0,876,0,3,0,52,1,1138,40,15,0,2,54,1129,2,289,81,108,17,77,32,307,284,278,54,2,0,30,3,0,66,7657,9,7,4923,9,102,2,0,0,2,45,49,146,114,64,325,663,4053,0,87,6,41,9,23,13,22,24,0,2,6,46,190,14,0,140,1,3,13,1,15,121,3,0,18,61,0,0,58,1,4,44,196,13,221,192,0,1,115,256,1035,88,136,5,110,115,2,1,47,27,46,27,7967,21,1,407,683,127,0,4,5,82,2704,11,97,28,23,0,0,1,0,0,3,3,0,0,0,9,72,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,46,0,0,0,0,0,0,116,3,0,0,0,0,75,9,0,0,0,0,3,3,0,3,0,12,0,44,0,0,0,0,0,9,0,0,0,0,6,40,0,0,0,0,3,0,6,0,0,196,0,3,86,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,27,0,0,0,0,22,0,0,10,0,3,0,12,12,3,3,0,0,0,0,0,85,0,0,9,0,41,0,0,0,193,4,3,56,0,0,0,0,42.0
70,2020-04-01,8,2,0,0,11,11,175,0,2988,1,70,1029,47,227,440,101,7,1,25070,150,4384,6,63,16,131,14,1,0,39,303,531,61,2,3,11,1189,0,4,0,39,0,1119,23,21,0,0,40,1033,0,293,82,159,28,96,58,200,251,508,69,0,3,34,3,0,28,4922,2,7,6064,34,101,1,8,1,31,33,85,601,149,34,212,734,4782,8,225,4,37,22,28,4,48,9,3,0,0,44,141,0,0,142,1,3,19,0,18,163,3,2,14,37,2,0,61,0,39,25,222,18,180,0,0,4,258,243,808,54,215,7,157,160,0,1,74,37,39,27,8195,3,1,512,1163,120,0,2,3,29,2148,0,149,0,9,0,1,0,0,0,3,0,0,0,0,12,6,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,56,0,0,0,0,0,6,145,0,0,0,0,0,36,6,0,0,0,6,6,0,7,3,0,15,0,48,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,3,0,18,0,0,163,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,3,0,0,0,0,0,3,31,0,0,0,3,21,0,0,0,0,6,0,0,66,0,3,6,0,12,0,3,17,0,0,0,10,9,0,0,0,0,0,0,0,46,0,0,6,0,23,6,0,0,161,6,3,128,0,0,3,0,42.0
71,2020-04-02,8,2,5,0,25,4,96,0,2875,0,82,1090,24,322,771,89,10,0,30380,210,4308,15,36,18,139,38,0,79,92,254,418,41,74,2,141,1384,0,0,1,74,0,1208,35,6,0,1,73,1724,1,373,71,96,21,48,36,350,283,415,86,9,0,79,0,2,72,2180,3,17,6922,9,129,8,22,0,47,60,99,545,113,44,402,765,4668,3,317,21,55,29,25,5,12,15,0,1,7,68,168,2,3,208,0,5,8,0,8,132,5,0,21,54,0,1,89,0,10,30,284,21,303,136,0,8,91,392,783,114,278,2,165,111,0,0,49,26,56,82,7947,5,0,621,1059,104,0,3,4,32,2456,1,103,12,24,0,3,1,0,0,3,0,0,0,0,15,6,3,0,0,15,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,0,126,0,0,0,0,0,37,0,0,0,0,3,6,3,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,3,0,24,0,0,168,0,0,44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,9,27,0,0,0,0,9,3,0,0,0,3,0,0,10,0,0,0,0,9,0,0,15,0,0,0,6,4,0,0,0,0,0,0,0,39,0,0,3,0,26,0,0,0,167,3,0,81,0,0,0,0,41.0
72,2020-04-03,9,1,0,5,0,24,108,0,2715,0,86,1033,22,385,601,86,9,0,31745,240,4516,4,8,27,185,11,0,132,73,214,395,43,29,5,47,1422,1,3,0,46,0,1012,28,14,0,4,203,1153,0,333,79,106,20,68,40,233,373,205,120,5,1,103,6,0,97,5273,0,21,6365,1,69,3,21,2,3,38,45,24,196,48,424,571,4585,0,122,11,29,12,75,14,35,14,1,0,0,47,125,11,0,217,0,3,6,0,17,178,4,0,30,83,0,0,71,0,26,46,223,21,265,158,0,15,181,437,852,126,445,5,154,305,0,0,65,24,37,43,7134,8,0,563,779,103,0,1,4,40,2786,3,175,19,22,0,0,0,0,0,3,0,0,0,0,3,36,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,120,0,0,0,0,0,12,3,0,0,0,0,3,6,0,3,0,15,0,48,0,0,0,0,0,0,0,0,0,3,3,25,0,3,0,0,0,0,3,3,9,187,0,0,6,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,3,0,0,0,3,3,0,64,0,3,0,0,12,0,0,13,0,3,0,6,3,0,0,0,3,0,0,0,56,0,0,3,0,12,0,0,0,161,3,0,46,0,0,0,0,46.0
73,2020-04-04,7,1,1,0,20,27,0,0,2560,0,161,906,24,76,582,94,7,0,33283,241,3788,3,18,29,80,27,2,186,34,220,257,78,16,9,89,1661,0,0,0,45,0,1304,18,16,1,0,46,541,1,424,32,139,19,47,30,381,323,97,85,10,0,78,3,5,267,4298,0,7,4933,0,60,11,38,2,42,55,53,515,106,58,331,423,4805,6,522,13,67,4,62,14,16,12,3,7,2,75,117,0,1,150,0,2,11,0,10,202,2,0,27,128,0,3,82,0,4,53,180,25,132,198,0,4,151,244,638,250,430,13,140,148,0,2,75,21,43,80,6969,7,0,312,899,89,0,1,5,58,3013,0,153,31,39,0,0,0,0,3,0,0,0,0,0,12,45,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,3,0,83,0,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,3,0,0,3,0,3,0,3,182,0,3,48,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,0,0,0,0,0,0,0,58,0,0,0,0,6,0,0,9,0,3,0,3,14,0,0,0,0,0,0,0,35,0,0,6,0,19,0,0,3,156,3,0,88,0,0,0,0,41.0
74,2020-04-05,18,0,0,0,0,16,257,0,2483,1,112,1226,40,152,658,81,8,2,28152,294,5959,1,50,28,69,35,4,0,52,137,270,63,12,18,122,1260,1,6,0,30,2,770,28,27,0,0,95,2778,0,310,59,79,19,56,20,115,292,181,103,6,0,58,5,0,45,1912,0,12,4031,9,62,0,10,1,4,55,69,506,181,83,390,579,4316,5,0,22,53,16,77,3,24,7,3,0,0,40,75,2,0,179,0,4,14,0,31,253,7,0,13,102,0,0,89,1,18,72,137,21,339,128,0,8,535,475,754,279,251,2,223,284,0,2,120,14,20,70,5478,10,0,387,595,102,0,3,1,21,3135,4,83,0,76,0,0,0,0,9,0,0,0,0,9,8,32,0,0,0,6,0,0,0,3,0,3,12,0,0,0,0,42,0,0,0,0,3,0,95,0,0,0,0,0,21,3,0,0,0,0,3,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,27,3,0,0,0,0,0,9,0,0,140,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,3,6,29,0,3,3,3,3,0,0,7,0,6,0,3,6,0,0,0,0,0,0,0,36,0,0,0,0,6,0,0,0,155,0,0,51,0,3,0,0,53.0
75,2020-04-06,26,0,1,0,7,62,83,0,2274,1,101,973,69,414,954,47,10,2,29515,277,3843,4,18,16,103,24,2,103,11,110,246,57,56,35,138,1123,2,4,0,20,0,1031,18,19,0,0,8,807,0,344,63,94,13,40,19,235,314,101,149,7,0,11,1,2,249,3931,3,14,3251,0,20,9,7,3,30,11,76,1190,218,70,370,474,3599,0,515,4,78,16,109,69,9,14,1,1,0,32,39,10,1,131,0,2,14,0,17,296,4,1,19,99,0,0,67,0,6,15,178,33,609,187,1,9,280,311,452,228,193,1,203,292,1,0,66,49,24,31,5029,2,0,376,557,51,0,14,1,22,3148,0,11,6,115,0,0,1,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,79,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,3,66,0,0,19,0,0,0,3,0,0,149,0,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,18,0,0,0,0,0,0,3,10,0,0,0,0,3,3,0,12,0,3,0,6,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,102,3,0,57,0,3,0,0,28.0
76,2020-04-07,11,0,0,0,19,26,128,0,2089,2,91,783,25,104,1154,47,3,0,30804,283,3670,4,56,6,45,20,1,74,20,98,342,76,55,41,161,1380,0,0,0,90,0,1873,28,20,0,1,0,1309,1,301,53,201,16,60,29,195,391,0,128,9,0,41,8,1,132,3820,6,8,4289,73,77,7,16,1,7,73,24,533,247,91,345,344,3039,5,252,4,35,14,78,12,6,7,0,1,1,37,127,6,3,170,0,9,52,0,24,346,2,0,8,64,0,0,54,0,16,29,221,40,269,112,0,2,393,435,712,225,360,0,190,247,0,0,106,47,38,63,5267,7,0,487,596,38,0,7,2,27,3892,0,143,18,63,0,0,1,0,3,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,107,0,0,0,0,0,21,3,0,0,0,3,0,0,0,4,0,3,0,36,0,0,0,3,0,0,0,0,0,0,32,36,0,0,0,0,3,0,0,0,0,179,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,12,0,0,0,0,6,0,0,34,0,0,0,0,15,0,0,0,0,3,0,0,16,0,6,0,12,3,0,15,0,0,0,0,0,32,0,0,0,0,25,0,0,0,122,3,0,103,0,0,0,0,33.0
77,2020-04-08,16,0,0,0,0,35,155,0,1997,1,118,973,64,106,1175,53,3,1,31533,300,5525,2,21,17,104,19,2,87,28,115,303,105,12,54,205,1209,1,0,0,40,0,2136,16,30,0,2,72,1269,0,430,91,274,19,61,32,295,331,703,110,15,2,36,3,0,179,3894,4,15,5633,26,52,10,20,2,7,78,30,605,218,80,365,156,3836,0,351,5,30,7,112,42,29,28,17,1,0,32,64,5,0,156,0,3,6,0,5,396,2,1,7,91,7,0,50,0,22,18,0,48,228,149,0,4,1388,357,699,153,344,5,137,219,0,1,142,101,32,96,6278,4,0,726,1027,111,0,5,0,5,4117,1,206,0,25,0,0,0,0,33,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,3,0,128,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,15,0,9,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,15,0,0,0,3,6,0,0,0,3,0,0,0,73,0,0,0,0,8,0,0,28,0,3,0,6,23,0,0,0,3,0,0,0,34,0,0,0,0,30,0,0,0,150,3,0,73,3,0,0,0,30.0
78,2020-04-09,54,0,1,0,0,60,238,0,1634,1,115,1221,68,206,1459,39,1,0,34126,331,4398,4,40,9,94,19,0,80,40,98,302,104,64,112,420,1580,1,0,0,54,7,1922,25,29,0,2,0,1513,1,426,74,169,37,64,38,257,233,515,139,10,0,22,1,0,118,4309,10,7,4885,65,71,8,30,3,31,85,32,809,337,30,500,564,4204,0,410,14,54,5,55,10,12,6,0,3,0,43,81,0,0,109,0,15,38,1,41,260,3,0,4,99,0,0,29,1,12,46,125,38,226,279,0,5,914,370,815,166,441,0,355,201,0,0,287,19,33,89,5002,1,0,722,771,54,0,3,2,15,4056,0,224,32,37,0,0,0,0,3,3,3,0,0,0,9,27,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,27,0,0,3,0,0,0,103,0,0,0,0,0,32,3,0,0,0,3,6,3,0,0,0,5,0,41,0,0,0,0,0,3,0,0,3,0,0,52,0,0,0,0,3,0,3,0,0,207,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,9,43,0,0,0,0,3,0,0,0,3,0,3,7,16,3,0,0,0,10,3,0,16,0,0,0,6,6,3,0,0,0,0,0,0,18,0,0,3,0,11,0,0,0,151,6,0,87,0,0,0,0,29.0
79,2020-04-10,4,1,4,0,35,0,271,0,1972,0,149,1346,28,119,1786,27,2,7,33755,370,8733,2,37,7,95,18,0,180,16,107,311,65,38,94,495,1684,1,9,0,43,0,1546,17,0,0,0,90,1405,0,529,58,250,19,88,31,163,184,2196,95,14,0,51,9,1,164,4372,0,16,3990,0,56,31,18,1,39,210,27,873,219,47,1515,440,3951,0,863,0,31,5,83,18,23,27,6,0,1,44,108,0,1,118,0,13,13,0,4,403,6,0,3,74,3,0,44,0,17,48,103,27,206,224,0,5,641,380,1516,136,265,8,364,238,0,1,198,14,36,69,5051,0,0,544,500,50,1,3,0,28,4747,0,311,17,42,1,1,2,0,33,0,0,0,0,0,10,20,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,29,0,0,0,0,0,0,132,0,0,0,0,0,9,0,0,0,0,0,3,3,0,0,0,21,3,15,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,3,0,3,0,0,135,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,3,0,0,32,9,0,3,0,58,3,0,0,0,9,0,0,13,0,3,0,3,15,0,0,0,0,0,0,0,37,0,0,0,0,8,0,0,0,105,3,0,70,0,6,0,0,8.0
80,2020-04-11,7,0,11,0,8,89,139,5,1837,2,122,1322,53,233,1667,30,3,0,29861,376,5269,1,34,17,64,0,0,0,30,88,251,67,115,58,245,1351,3,0,0,45,0,1089,26,41,1,1,0,1257,0,426,73,236,19,39,21,99,177,96,145,1,0,46,4,0,136,3125,2,8,2737,30,70,11,38,2,10,120,14,848,330,39,839,335,4694,2,475,9,53,2,161,41,18,10,11,0,0,27,47,9,3,184,0,0,20,0,1,375,2,0,8,97,0,0,29,1,13,49,95,62,316,222,0,4,951,401,515,216,523,2,382,275,0,0,191,13,28,25,4754,8,0,466,556,45,0,0,3,14,5138,0,308,21,143,0,0,1,0,9,0,0,0,0,0,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,85,0,0,0,0,0,34,0,0,0,0,0,0,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,58,3,0,32,0,18,0,6,0,0,144,0,12,46,33,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6,50,0,0,0,0,6,0,25,9,9,0,0,6,49,3,0,0,0,20,0,0,15,0,3,0,0,43,0,0,0,0,0,0,0,18,0,0,3,0,17,0,3,0,123,3,0,44,0,0,0,0,17.0
81,2020-04-12,25,0,3,0,11,41,208,0,1657,1,102,1174,38,220,2186,32,3,0,28917,387,5332,4,52,13,89,37,0,167,46,12,139,40,96,139,352,1629,1,0,0,63,0,1465,14,13,0,2,0,983,7,286,120,67,18,66,17,160,178,209,126,7,3,5,2,0,69,26849,3,15,2946,158,33,18,0,0,1,100,12,759,399,34,727,402,4092,4,743,8,86,6,80,38,21,11,2,1,0,27,11,4,1,153,1,18,8,0,5,442,1,0,9,116,1,3,18,1,5,68,116,53,219,260,0,1,671,318,598,251,310,6,429,250,0,2,233,14,17,145,3804,12,0,332,308,33,0,0,1,22,4789,1,266,-14,98,0,3,0,0,16,3,0,0,0,0,9,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,73,0,0,0,0,3,9,0,0,0,0,0,0,3,0,0,0,6,0,49,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,169,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,3,0,0,12,18,3,0,0,0,12,0,0,12,0,0,0,3,4,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,122,3,0,39,0,0,0,0,26.0
82,2020-04-13,30,0,21,3,1,52,200,0,1617,0,50,964,0,284,2558,25,5,17,25306,398,4364,3,58,21,69,8,0,66,26,36,96,50,225,182,341,942,4,0,0,28,0,1238,10,0,2,0,0,1381,5,312,79,76,17,50,29,68,144,63,125,12,0,23,3,0,90,3682,8,15,2218,0,31,1,69,7,4,48,10,1248,316,26,992,441,3153,4,622,2,140,11,66,42,4,2,9,1,0,9,11,0,3,134,0,18,6,0,0,353,0,1,2,102,0,2,19,0,20,26,78,128,266,166,0,13,2265,260,349,252,333,1,472,424,0,0,386,27,7,99,3268,7,0,465,273,28,2,1,0,19,4093,0,325,0,133,0,2,3,0,3,0,0,0,0,0,6,53,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,6,0,3,0,98,0,0,0,0,0,36,3,0,0,0,0,0,3,0,0,0,15,0,6,0,0,0,0,0,3,0,0,0,0,0,40,0,0,0,0,3,0,3,0,0,103,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,18,3,6,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,3,0,9,0,0,0,110,6,0,58,0,0,0,0,17.0
83,2020-04-14,24,0,1,0,6,12,119,0,1574,0,222,870,41,291,2774,27,0,4,27051,412,5275,1,49,8,87,13,0,69,28,64,185,49,167,209,362,530,0,0,0,46,0,1832,28,31,1,0,28,1355,0,392,93,127,6,54,33,52,193,74,160,12,20,41,8,0,97,4971,0,28,1287,70,25,11,44,0,10,54,9,1034,282,22,832,460,2972,0,275,6,141,8,55,11,2,9,0,9,0,8,15,2,0,170,0,21,9,0,0,385,0,13,9,125,7,2,17,0,30,54,20,86,341,72,0,12,519,268,514,197,246,7,435,411,0,1,334,66,8,143,2442,16,0,497,248,34,2,0,0,21,4062,1,270,3,167,0,0,0,0,6,0,0,0,0,0,6,31,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,3,0,96,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,181,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,7,15,0,0,0,0,3,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,38,0,0,3,0,9,0,0,0,109,6,0,76,0,0,0,0,11.0
84,2020-04-15,43,0,11,1,13,0,328,0,1512,0,115,736,14,230,3388,27,2,35,28680,432,4638,1,70,19,90,14,0,166,44,25,110,56,143,219,447,2454,0,0,0,27,0,3058,34,14,45,0,0,1174,0,356,50,126,8,37,20,105,170,255,155,10,10,27,3,0,76,3220,23,6,3394,0,22,13,41,1,12,67,7,835,297,15,1068,455,2667,52,455,4,63,9,50,19,9,17,0,13,0,21,66,2,0,85,2,4,6,0,0,448,0,0,5,136,1,0,20,0,34,66,117,97,546,102,0,2,1172,380,643,283,337,2,493,408,0,2,447,28,28,91,5103,5,0,482,400,30,2,4,1,33,4281,0,392,9,137,0,3,6,0,18,0,0,0,0,0,6,11,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,125,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,143,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,8,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,30,0,0,16,0,29,0,0,0,161,8,3,47,0,0,0,0,15.0
